item_id	group_id	listing_has_variations	variant_dict	title	description	url	brand	seller_name	image_url	additional_image_urls	availability	price	shipping_price	condition	mpn	gtin	size	material	color	product_category	target_countries	ads_metadata	is_ads_eligible
CSW152X127X95-BPB3				50 Brown Ecommerce Postal Boxes - 152 x 127 x 95 mm Royal Mail Small Parcel - Kite Packaging	Our low cost brown mailing boxes are ideal for ecommerce. The postage boxes are lightweight yet sturdy, keeping postage costs low while ensuring shipped good arrive safely. They're also designed to keep costs extremely low, letting you spend that money elsewhere. While cheap, our boxes are also incredibly high-quality and versatile, and the range features any size for any need. Further, we also offer boxes with peel & seal or tuck in fastening methods, offering the perfect blend of versatility and cost-effectiveness. Browse our range now and see why we're the UK's number one packaging company!	https://www.kitepackaging.co.uk/scp/postal-boxes/brown-postal-boxes/?sfpartno=CSW152X127X95-BPB3&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/bpb3-152-1.jpg		in_stock	29.33 GBP	9.92 GBP	new	CSW152X127X95-BPB3	5056731604012	152x127x95mm		Brown	packaging > postal boxes > brown postal boxes	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
GLUE-GUN612				Hotmelt Glue Gun - Light Duty	Our light duty hot melt glue gun can be used with any hot melt glue stick that is 11-12mm in diameter and is ideal for smaller items and less frequent use. These glue guns are ideal for wood, card, fabrics, foam, glass, plastics, corrugated cartons and much more.	https://www.kitepackaging.co.uk/scp/glue-guns-and-sticks/glue-guns/?sfpartno=GLUE-GUN612&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/glue-guns-adhesives-3l.jpg		in_stock	29.38 GBP	9.92 GBP	new	GLUE-GUN612	5056731611140				packaging > glue guns and sticks > glue guns	"[""GB""]"	"{""custom_label_0"":""Glue guns & sticks"",""custom_label_1"":""Packroom Equipment"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW222X150X88-BPB6				50 Brown Ecommerce Postal Boxes - 222 x 150 x 88 mm Royal Mail Small Parcel - Kite Packaging	Our low cost brown mailing boxes are ideal for ecommerce. The postage boxes are lightweight yet sturdy, keeping postage costs low while ensuring shipped good arrive safely. They're also designed to keep costs extremely low, letting you spend that money elsewhere. While cheap, our boxes are also incredibly high-quality and versatile, and the range features any size for any need. Further, we also offer boxes with peel & seal or tuck in fastening methods, offering the perfect blend of versatility and cost-effectiveness. Browse our range now and see why we're the UK's number one packaging company!	https://www.kitepackaging.co.uk/scp/postal-boxes/brown-postal-boxes/?sfpartno=CSW222X150X88-BPB6&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/bpb6-1.jpg		in_stock	29.63 GBP	9.92 GBP	new	CSW222X150X88-BPB6	5056731604371	222x150x88mm		Brown	packaging > postal boxes > brown postal boxes	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
CDW180X180X180	extra heavy duty boxes	true	"{""size"":""180x180x180 mm""}"	Extra Heavy Duty Cardboard Boxes - Multiple Sizes Available - 20 Units per Pack - 180x180x180 mm - Kite Packaging	Our strongest, sturdiest corrugated boxes are designed for heavy goods and providing maximum protection. When shipping or transporting heavy goods, items prone to damage in the supply chain or goods with a high value, it is vital that strong, reliable and robust outer protection is used. We have a wide range of sizes suitable for engineering equipment, automotive parts, electronics equipment, machined parts, hydraulic components and much, much more. Given the high value of the goods shipped using this type of cardboard box, it is important to have peace of mind; our extra heavy duty cardboard boxes will more than deliver on the promise of providing the right protection. Our extra heavy duty cardboard boxes are manufactured to a high technical degree and have been added to our range following in-depth research and development. They have also been subjected to rigorous testing to ensure they are fit for the purpose of looking after your valuable or heavy items. Popular with companies exporting goods aboard, our new heavy duty cartons are now a more popular choice for customers who previously favoured triple wall corrugated cartons as their method of packing. Made from heavyweight board and with strong fluting combinations, these extra heavy duty boxes are more cost-effective than triple wall cartons.	https://www.kitepackaging.co.uk/scp/heavy-duty-cardboard-boxes/extra-heavy-duty-boxes/?sfpartno=CDW180X180X180&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/extra_heavy_duty_cardboard_boxes_XHD1l.jpg	https://media.kitepackaging.co.uk/images/product/large/extra_heavy_duty_boxes_180_180_180l.jpg	in_stock	29.68 GBP	9.92 GBP	new	CDW180X180X180	5056731602124	180x180x180 mm			packaging > heavy duty cardboard boxes > extra heavy duty boxes	"[""GB""]"	"{""custom_label_0"":""Extra heavy duty boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
DOCDLP-KITE				Printed Document Enclosed Wallets - DL - 1000 Units Per Pack - 225x122mm - Kite Packaging	Using self-adhesive document enclosed wallets ensures your invoices and delivery documents arrive safely attached to your parcel. Quick and easy to use, our water resistant document wallets enable you to clearly display address and delivery information. Document enclosed envelopes are widely used in busy dispatch departments and mail order operations, and are suitable for use with both cardboard packages and polythene mailing bags. We stock a full range of both plain and pre-printed packing envelopes in a range of sizes including the popular A4 and A5 document enclosed wallets.	https://www.kitepackaging.co.uk/scp/sealing-and-security/document-enclosed-wallets/?sfpartno=DOCDLP-KITE&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/paper_document_wallets_small_wordedl.jpg	https://media.kitepackaging.co.uk/images/product_group/large/doc-wallets-new-1l.jpg	in_stock	29.68 GBP	9.92 GBP	new	DOCDLP-KITE	5056731605811	225x122mm		Brown	packaging > sealing and security > document enclosed wallets	"[""GB""]"	"{""custom_label_0"":""Document enclosed wallets"",""custom_label_1"":""Labels"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBRH12X16				Heavy-duty Grip Seal Bags - Re-sealable and Re-usable - Packs of 100 - 305x406mm - Kite Packaging	These transparent grip seal bags are made from 75 micron polythene that contains 30% recycled material. This degree of thickness grants the bags enough strength to securely carry a range of heavier items with enhanced puncture resistance. The packaging is manufactured from low-density polyethylene to achieve the durability which makes it effective when holding bulkier products. The grip seal makes the bags resealable and hence, reusable. By closing simply and securely, paired with the inherent strength of the material, they are ideal for repeat use which makes them an economic resource for businesses and individuals. Our strong grip seal bags are available in seven different sizes that can cater toward small to larger items. Weighty DIY tools can be contained within the bags in addition to important documents where it is highly important to protect the contents from dust, grime or moisture. The plain clear bags make it easy to quickly identify the products inside while preventing contamination. This increases the hygiene level of items while in storage, being handled on a shop floor or in transit.	https://www.kitepackaging.co.uk/scp/resealable-grip-seal-bags/heavy-duty-grip-seal-bags/?sfpartno=PBRH12X16&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/hd-grip-seal-3l.jpg		in_stock	29.71 GBP	9.92 GBP	new	PBRH12X16	5056731611744	305x406mm			packaging > resealable grip seal bags > heavy duty grip seal bags	"[""GB""]"	"{""custom_label_0"":""Grip seal and zip lock bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW240X240X40-PBX8	white postal boxes	true	"{""size"":""240x240x240 mm""}"	50 White E-Commerce Postal Boxes - 240 x 240 x 40 mm Royal Mail Small Parcel - Kite Packaging	Our low cost white mailing boxes are ideal for ecommerce. The postage boxes are lightweight yet sturdy, keeping postage costs low while ensuring shipped good arrive safely. They're also designed to keep costs extremely low, letting you spend that money elsewhere. While cheap, our boxes are also incredibly high-quality and versatile, and the range features any size for any need. Further, we also offer boxes with peel & seal or tuck in fastening methods, offering the perfect blend of versatility and cost-effectiveness. Browse our range now and see why we're the UK's number one packaging company!	https://www.kitepackaging.co.uk/scp/postal-boxes/white-postal-boxes/?sfpartno=CSW240X240X40-PBX8&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/white_postal_boxes_240x240x40_openl.jpg	https://media.kitepackaging.co.uk/images/product/large/size8new-2.jpg	in_stock	29.86 GBP	9.92 GBP	new	CSW240X240X40-PBX8	5056731604456	240x240x240 mm			packaging > postal boxes > white postal boxes	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers - White Postal Boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW290X208X95-EPB4				20 Brown Ecommerce Postal Boxes - 290 x 208 x 95 mm Royal Mail Small Parcel - Self Seal - Kite Packaging	Our low cost brown mailing boxes are ideal for ecommerce. The postage boxes are lightweight yet sturdy, keeping postage costs low while ensuring shipped good arrive safely. They're also designed to keep costs extremely low, letting you spend that money elsewhere. While cheap, our boxes are also incredibly high-quality and versatile, and the range features any size for any need. Further, we also offer boxes with peel & seal or tuck in fastening methods, offering the perfect blend of versatility and cost-effectiveness. Browse our range now and see why we're the UK's number one packaging company!	https://www.kitepackaging.co.uk/scp/postal-boxes/brown-postal-boxes/?sfpartno=CSW290X208X95-EPB4&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/EPB4-v1l.jpg		in_stock	29.89 GBP	9.92 GBP	new	CSW290X208X95-EPB4	5056731604647	290x209x95mm			packaging > postal boxes > brown postal boxes	"[""GB""]"	"{""custom_label_0"":""Cardboard envelopes and mailers"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBH0810				500 Heavy Duty Polythene Bags - 200 x 250 mm (7.75 x 9.75 inch) - 360 Gauge Thickness - Kite Packaging	Kite's cost-effective poly bags are the best packaging solution for small & large items. Our poly bags are incredibly durable and versatile, providing an excellent protective solution for almost any product. While ideal for clothing, accessories, books, electronics or mechanical components, polybags can be used for almost any product and ours provide superior protection. With their heavy gauge thickness, our packaging bags are built to withstand sharp & heavy goods, making them safe to store and package without worrying about piercing or ripping the bag. Our polythene bag range has excellent clarity which ensures your customers have a clear view of your product when being unboxed - this is critical for first impressions. See why Kite is the UK's #1 packaging company and browse our polythene bag range!	https://www.kitepackaging.co.uk/scp/polythene-bags/heavy-duty-polythene-bags/?sfpartno=PBH0810&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/heavyd-polybags-1l.jpg		in_stock	29.89 GBP	9.92 GBP	new	PBH0810	5056731610037	200x250 mm			packaging > polythene bags > heavy duty polythene bags	"[""GB""]"	"{""custom_label_0"":""Polythene bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PA-WRAP-400X250	Hivewrap Rolls	true	{}	Honeycomb Packing Paper Roll - 400 mm x 250 m (420 m Expanded) Bubble Wrap Alternative - Kite Packaging	Hivewrap, our honeycomb paper, is the most cost-effective, sustainable & aesthetically pleasing alternative to bubble wrap on the market. The expandable honeycomb cells interlock when in use to provide exceptional product protection. Due to this product's unique construction, Hivewrap is extremely flexible, yet strong, as the tessellating hexagon shape is one of the world's strongest structures. Hivewrap is ideal for anything bubble wrap could be used for, such as gifts, cosmetics, ceramics and homeware, although its beautiful presentation allows it to be used in a host of circumstances. Use alongside our range of dispensers for the perfect packroom tool for quick void fill & product protection in seconds	https://www.kitepackaging.co.uk/scp/papers/hivewrap/?sfpartno=PA-WRAP-400X250	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/hive_wrap_400_naturall%20copyl.jpg	https://media.kitepackaging.co.uk/images/product/large/hive-roll-1ll.jpg	in_stock	29.98 GBP	9.92 GBP	new	PA-WRAP-400X250	5056731604920				packaging > papers > hivewrap	"[""GB""]"	"{""custom_label_0"":""Hivewrap"",""custom_label_1"":""Void Fill & Cushioning"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
